선거구명 전체,시도명,선거구명,읍면동명,투표구명,선거인수,투표수,당선 정당,당선 이름,당선 득표,차선 정당,차선 이름,차선 득표,기타,계,무효투표수,기권수
인천 동구미추홀구을,인천,동구미추홀구을,학익2동,학익2동제4투,2794,1807,무소속,윤상현,737,더불어민주당,남영희,640,89.0,1792,15,987
인천 동구미추홀구을,인천,동구미추홀구을,학익2동,학익2동제5투,2859,1810,무소속,윤상현,724,더불어민주당,남영희,703,85.0,1791,19,1049
인천 동구미추홀구을,인천,동구미추홀구을,관교동,소계,12838,8530,무소속,윤상현,3205,더불어민주당,남영희,3462,237.0,8450,80,4308
인천 동구미추홀구을,인천,동구미추홀구을,관교동,관내사전투표,3285,3285,무소속,윤상현,1164,더불어민주당,남영희,1499,79.0,3264,21,0
인천 동구미추홀구을,인천,동구미추홀구을,관교동,관교동제1투,2411,1465,무소속,윤상현,707,더불어민주당,남영희,442,38.0,1448,17,946
인천 동구미추홀구을,인천,동구미추홀구을,관교동,관교동제2투,2118,1041,무소속,윤상현,386,더불어민주당,남영희,395,33.0,1030,11,1077
인천 동구미추홀구을,인천,동구미추홀구을,관교동,관교동제3투,2112,1256,무소속,윤상현,519,더불어민주당,남영희,444,24.0,1244,12,856
인천 동구미추홀구을,인천,동구미추홀구을,관교동,관교동제4투,2912,1483,무소속,윤상현,429,더불어민주당,남영희,682,63.0,1464,19,1429
인천 동구미추홀구을,인천,동구미추홀구을,문학동,소계,11627,5797,무소속,윤상현,2018,더불어민주당,남영희,2435,214.0,5711,86,5830
인천 동구미추홀구을,인천,동구미추홀구을,문학동,관내사전투표,2424,2424,무소속,윤상현,865,더불어민주당,남영희,1095,86.0,2386,38,0
인천 동구미추홀구을,인천,동구미추홀구을,문학동,문학동제1투,3229,1067,무소속,윤상현,386,더불어민주당,남영희,430,34.0,1055,12,2162
인천 동구미추홀구을,인천,동구미추홀구을,문학동,문학동제2투,2944,1196,무소속,윤상현,380,더불어민주당,남영희,490,53.0,1174,22,1748
인천 동구미추홀구을,인천,동구미추홀구을,문학동,문학동제3투,3030,1110,무소속,윤상현,387,더불어민주당,남영희,420,41.0,1096,14,1920
인천 동구미추홀구을,인천,동구미추홀구을,잘못 투입·구분된 투표지,잘못 투입·구분된 투표지,0,1,무소속,윤상현,1,더불어민주당,남영희,0,0.0,1,0,-1
인천 중구강화군옹진군,인천,중구강화군옹진군,합계,합계,62017,41162,미래통합당,배준영,24668,더불어민주당,조택상,14968,357.0,40510,652,20855
인천 중구강화군옹진군,인천,중구강화군옹진군,거소·선상투표,거소·선상투표,352,327,미래통합당,배준영,130,더불어민주당,조택상,135,17.0,310,17,25
인천 중구강화군옹진군,인천,중구강화군옹진군,관외사전투표,관외사전투표,3980,3979,미래통합당,배준영,1980,더불어민주당,조택상,1854,40.0,3911,68,1
인천 중구강화군옹진군,인천,중구강화군옹진군,국외부재자투표,국외부재자투표,206,58,미래통합당,배준영,11,더불어민주당,조택상,46,0.0,58,0,148
인천 중구강화군옹진군,인천,중구강화군옹진군,국외부재자투표(공관),국외부재자투표(공관),0,0,미래통합당,배준영,0,더불어민주당,조택상,0,0.0,0,0,0
인천 중구강화군옹진군,인천,중구강화군옹진군,강화읍,소계,18426,11348,미래통합당,배준영,6395,더불어민주당,조택상,4598,77.0,11205,143,7078
인천 중구강화군옹진군,인천,중구강화군옹진군,강화읍,관내사전투표,4551,4550,미래통합당,배준영,2262,더불어민주당,조택상,2165,21.0,4503,47,1
인천 중구강화군옹진군,인천,중구강화군옹진군,강화읍,강화읍제1투,1516,770,미래통합당,배준영,496,더불어민주당,조택상,244,7.0,758,12,746
인천 중구강화군옹진군,인천,중구강화군옹진군,강화읍,강화읍제2투,2581,1272,미래통합당,배준영,810,더불어민주당,조택상,417,5.0,1251,21,1309
인천 중구강화군옹진군,인천,중구강화군옹진군,강화읍,강화읍제3투,1380,648,미래통합당,배준영,413,더불어민주당,조택상,215,7.0,642,6,732
인천 중구강화군옹진군,인천,중구강화군옹진군,강화읍,강화읍제4투,1732,879,미래통합당,배준영,532,더불어민주당,조택상,312,9.0,862,17,853
인천 중구강화군옹진군,인천,중구강화군옹진군,강화읍,강화읍제5투,2945,1448,미래통합당,배준영,813,더불어민주당,조택상,582,13.0,1427,21,1497
인천 중구강화군옹진군,인천,중구강화군옹진군,강화읍,강화읍제6투,1574,726,미래통합당,배준영,431,더불어민주당,조택상,267,9.0,714,12,848
인천 중구강화군옹진군,인천,중구강화군옹진군,강화읍,강화읍제7투,2147,1055,미래통합당,배준영,638,더불어민주당,조택상,396,6.0,1048,7,1092
인천 중구강화군옹진군,인천,중구강화군옹진군,선원면,소계,6039,3900,미래통합당,배준영,2265,더불어민주당,조택상,1493,43.0,3841,59,2139
인천 중구강화군옹진군,인천,중구강화군옹진군,선원면,관내사전투표,1873,1873,미래통합당,배준영,985,더불어민주당,조택상,830,14.0,1847,26,0
인천 중구강화군옹진군,인천,중구강화군옹진군,선원면,선원면제1투,1722,804,미래통합당,배준영,534,더불어민주당,조택상,231,12.0,789,15,918
인천 중구강화군옹진군,인천,중구강화군옹진군,선원면,선원면제2투,2444,1223,미래통합당,배준영,746,더불어민주당,조택상,432,17.0,1205,18,1221
인천 중구강화군옹진군,인천,중구강화군옹진군,불은면,소계,4094,2579,미래통합당,배준영,1561,더불어민주당,조택상,915,20.0,2532,47,1515
인천 중구강화군옹진군,인천,중구강화군옹진군,불은면,관내사전투표,1127,1126,미래통합당,배준영,627,더불어민주당,조택상,461,5.0,1108,18,1
인천 중구강화군옹진군,인천,중구강화군옹진군,불은면,불은면제1투,1915,900,미래통합당,배준영,578,더불어민주당,조택상,281,7.0,880,20,1015
인천 중구강화군옹진군,인천,중구강화군옹진군,불은면,불은면제2투,1052,553,미래통합당,배준영,356,더불어민주당,조택상,173,8.0,544,9,499
인천 중구강화군옹진군,인천,중구강화군옹진군,길상면,소계,5986,3876,미래통합당,배준영,2485,더불어민주당,조택상,1251,22.0,3797,79,2110
인천 중구강화군옹진군,인천,중구강화군옹진군,길상면,관내사전투표,1659,1659,미래통합당,배준영,927,더불어민주당,조택상,656,11.0,1604,55,0
인천 중구강화군옹진군,인천,중구강화군옹진군,길상면,길상면제1투,1732,853,미래통합당,배준영,563,더불어민주당,조택상,260,3.0,841,12,879
인천 중구강화군옹진군,인천,중구강화군옹진군,길상면,길상면제2투,1072,539,미래통합당,배준영,392,더불어민주당,조택상,131,4.0,532,7,533
인천 중구강화군옹진군,인천,중구강화군옹진군,길상면,길상면제3투,934,491,미래통합당,배준영,349,더불어민주당,조택상,132,3.0,489,2,443
인천 중구강화군옹진군,인천,중구강화군옹진군,길상면,길상면제4투,589,334,미래통합당,배준영,254,더불어민주당,조택상,72,1.0,331,3,255
인천 중구강화군옹진군,인천,중구강화군옹진군,화도면,소계,3703,2382,미래통합당,배준영,1574,더불어민주당,조택상,735,20.0,2355,27,1321
인천 중구강화군옹진군,인천,중구강화군옹진군,화도면,관내사전투표,787,786,미래통합당,배준영,475,더불어민주당,조택상,289,6.0,779,7,1
인천 중구강화군옹진군,인천,중구강화군옹진군,화도면,화도면제1투,1058,539,미래통합당,배준영,351,더불어민주당,조택상,164,6.0,529,10,519
인천 중구강화군옹진군,인천,중구강화군옹진군,화도면,화도면제2투,791,458,미래통합당,배준영,332,더불어민주당,조택상,118,3.0,455,3,333
인천 중구강화군옹진군,인천,중구강화군옹진군,화도면,화도면제3투,625,344,미래통합당,배준영,233,더불어민주당,조택상,97,3.0,338,6,281
인천 중구강화군옹진군,인천,중구강화군옹진군,화도면,화도면제4투,442,255,미래통합당,배준영,183,더불어민주당,조택상,67,2.0,254,1,187
인천 중구강화군옹진군,인천,중구강화군옹진군,양도면,소계,3474,2231,미래통합당,배준영,1359,더불어민주당,조택상,783,24.0,2196,35,1243
인천 중구강화군옹진군,인천,중구강화군옹진군,양도면,관내사전투표,963,962,미래통합당,배준영,540,더불어민주당,조택상,389,7.0,947,15,1
인천 중구강화군옹진군,인천,중구강화군옹진군,양도면,양도면제1투,1279,597,미래통합당,배준영,370,더불어민주당,조택상,203,7.0,587,10,682
인천 중구강화군옹진군,인천,중구강화군옹진군,양도면,양도면제2투,1232,672,미래통합당,배준영,449,더불어민주당,조택상,191,10.0,662,10,560
인천 중구강화군옹진군,인천,중구강화군옹진군,내가면,소계,2714,1882,미래통합당,배준영,1254,더불어민주당,조택상,549,17.0,1851,31,832
인천 중구강화군옹진군,인천,중구강화군옹진군,내가면,관내사전투표,739,739,미래통합당,배준영,455,더불어민주당,조택상,256,6.0,727,12,0
인천 중구강화군옹진군,인천,중구강화군옹진군,내가면,내가면제1투,988,520,미래통합당,배준영,347,더불어민주당,조택상,142,8.0,509,11,468
인천 중구강화군옹진군,인천,중구강화군옹진군,내가면,내가면제2투,459,302,미래통합당,배준영,219,더불어민주당,조택상,68,2.0,296,6,157
인천 중구강화군옹진군,인천,중구강화군옹진군,내가면,내가면제3투,528,321,미래통합당,배준영,233,더불어민주당,조택상,83,1.0,319,2,207
인천 중구강화군옹진군,인천,중구강화군옹진군,하점면,소계,3587,2283,미래통합당,배준영,1483,더불어민주당,조택상,702,14.0,2239,44,1304
인천 중구강화군옹진군,인천,중구강화군옹진군,하점면,관내사전투표,1042,1042,미래통합당,배준영,616,더불어민주당,조택상,390,6.0,1029,13,0
인천 중구강화군옹진군,인천,중구강화군옹진군,하점면,하점면제1투,1151,524,미래통합당,배준영,346,더불어민주당,조택상,155,2.0,514,10,627
인천 중구강화군옹진군,인천,중구강화군옹진군,하점면,하점면제2투,707,379,미래통합당,배준영,271,더불어민주당,조택상,86,3.0,367,12,328
인천 중구강화군옹진군,인천,중구강화군옹진군,하점면,하점면제3투,687,338,미래통합당,배준영,250,더불어민주당,조택상,71,3.0,329,9,349
인천 중구강화군옹진군,인천,중구강화군옹진군,양사면,소계,1578,1081,미래통합당,배준영,699,더불어민주당,조택상,340,12.0,1063,18,497
인천 중구강화군옹진군,인천,중구강화군옹진군,양사면,관내사전투표,383,383,미래통합당,배준영,215,더불어민주당,조택상,154,3.0,375,8,0
인천 중구강화군옹진군,인천,중구강화군옹진군,양사면,양사면제1투,373,230,미래통합당,배준영,159,더불어민주당,조택상,62,2.0,226,4,143
인천 중구강화군옹진군,인천,중구강화군옹진군,양사면,양사면제2투,532,286,미래통합당,배준영,180,더불어민주당,조택상,92,5.0,282,4,246
인천 중구강화군옹진군,인천,중구강화군옹진군,양사면,양사면제3투,290,182,미래통합당,배준영,145,더불어민주당,조택상,32,2.0,180,2,108
인천 중구강화군옹진군,인천,중구강화군옹진군,송해면,소계,2858,1868,미래통합당,배준영,1216,더불어민주당,조택상,587,14.0,1845,23,990
인천 중구강화군옹진군,인천,중구강화군옹진군,송해면,관내사전투표,1032,1032,미래통합당,배준영,640,더불어민주당,조택상,360,7.0,1020,12,0
인천 중구강화군옹진군,인천,중구강화군옹진군,송해면,송해면투표소,1826,836,미래통합당,배준영,576,더불어민주당,조택상,227,7.0,825,11,990
인천 중구강화군옹진군,인천,중구강화군옹진군,교동면,소계,2572,1698,미래통합당,배준영,1103,더불어민주당,조택상,528,23.0,1669,29,874
인천 중구강화군옹진군,인천,중구강화군옹진군,교동면,관내사전투표,671,671,미래통합당,배준영,399,더불어민주당,조택상,240,9.0,656,15,0
인천 중구강화군옹진군,인천,중구강화군옹진군,교동면,교동면제1투,819,421,미래통합당,배준영,281,더불어민주당,조택상,127,7.0,418,3,398
인천 중구강화군옹진군,인천,중구강화군옹진군,교동면,교동면제2투,560,301,미래통합당,배준영,206,더불어민주당,조택상,84,5.0,296,5,259
인천 중구강화군옹진군,인천,중구강화군옹진군,교동면,교동면제3투,522,305,미래통합당,배준영,217,더불어민주당,조택상,77,2.0,299,6,217
인천 중구강화군옹진군,인천,중구강화군옹진군,삼산면,소계,1877,1246,미래통합당,배준영,829,더불어민주당,조택상,372,9.0,1225,21,631
인천 중구강화군옹진군,인천,중구강화군옹진군,삼산면,관내사전투표,529,529,미래통합당,배준영,336,더불어민주당,조택상,175,4.0,520,9,0
인천 중구강화군옹진군,인천,중구강화군옹진군,삼산면,삼산면제1투,393,184,미래통합당,배준영,116,더불어민주당,조택상,64,1.0,181,3,209
인천 중구강화군옹진군,인천,중구강화군옹진군,삼산면,삼산면제2투,259,157,미래통합당,배준영,97,더불어민주당,조택상,50,3.0,151,6,102
인천 중구강화군옹진군,인천,중구강화군옹진군,삼산면,삼산면제3투,635,330,미래통합당,배준영,250,더불어민주당,조택상,70,1.0,328,2,305
인천 중구강화군옹진군,인천,중구강화군옹진군,삼산면,삼산면제4투,61,46,미래통합당,배준영,30,더불어민주당,조택상,13,0.0,45,1,15
인천 중구강화군옹진군,인천,중구강화군옹진군,서도면,소계,571,422,미래통합당,배준영,322,더불어민주당,조택상,80,5.0,411,11,149
인천 중구강화군옹진군,인천,중구강화군옹진군,서도면,관내사전투표,182,182,미래통합당,배준영,137,더불어민주당,조택상,41,3.0,181,1,0
인천 중구강화군옹진군,인천,중구강화군옹진군,서도면,서도면제1투,178,92,미래통합당,배준영,69,더불어민주당,조택상,18,0.0,88,4,86
인천 중구강화군옹진군,인천,중구강화군옹진군,서도면,서도면제2투,211,148,미래통합당,배준영,116,더불어민주당,조택상,21,2.0,142,6,63
인천 중구강화군옹진군,인천,중구강화군옹진군,잘못 투입·구분된 투표지,잘못 투입·구분된 투표지,0,2,미래통합당,배준영,2,더불어민주당,조택상,0,0.0,2,0,-2
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,합계,합계,39878,26662,더불어민주당,이개호,22582,무소속,김선우,2081,474.0,26086,576,13216
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,거소·선상투표,거소·선상투표,114,106,더불어민주당,이개호,91,무소속,김선우,4,2.0,102,4,8
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,관외사전투표,관외사전투표,3736,3729,더불어민주당,이개호,3084,무소속,김선우,289,88.0,3636,93,7
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,국외부재자투표,국외부재자투표,76,17,더불어민주당,이개호,17,무소속,김선우,0,0.0,17,0,59
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,국외부재자투표(공관),국외부재자투표(공관),0,0,더불어민주당,이개호,0,무소속,김선우,0,0.0,0,0,0
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,장성읍,소계,10838,6756,더불어민주당,이개호,5798,무소속,김선우,500,78.0,6648,108,4082
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,장성읍,관내사전투표,3601,3601,더불어민주당,이개호,3119,무소속,김선우,256,37.0,3551,50,0
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,장성읍,장성읍제1투,1761,727,더불어민주당,이개호,605,무소속,김선우,51,15.0,709,18,1034
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,장성읍,장성읍제2투,1628,709,더불어민주당,이개호,601,무소속,김선우,63,9.0,696,13,919
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,장성읍,장성읍제3투,2085,853,더불어민주당,이개호,724,무소속,김선우,71,10.0,843,10,1232
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,장성읍,장성읍제4투,1763,866,더불어민주당,이개호,749,무소속,김선우,59,7.0,849,17,897
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,진원면,소계,2729,1862,더불어민주당,이개호,1700,무소속,김선우,65,20.0,1839,23,867
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,진원면,관내사전투표,901,900,더불어민주당,이개호,836,무소속,김선우,32,8.0,895,5,1
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,진원면,진원면제1투,1122,557,더불어민주당,이개호,495,무소속,김선우,19,10.0,547,10,565
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,진원면,진원면제2투,706,405,더불어민주당,이개호,369,무소속,김선우,14,2.0,397,8,301
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,남면,소계,3046,1888,더불어민주당,이개호,1658,무소속,김선우,92,28.0,1824,64,1158
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,남면,관내사전투표,1001,1001,더불어민주당,이개호,878,무소속,김선우,52,14.0,965,36,0
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,남면,남면제1투,914,382,더불어민주당,이개호,336,무소속,김선우,20,5.0,366,16,532
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,남면,남면제2투,1131,505,더불어민주당,이개호,444,무소속,김선우,20,9.0,493,12,626
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,동화면,소계,1740,1169,더불어민주당,이개호,1000,무소속,김선우,77,20.0,1146,23,571
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,동화면,관내사전투표,575,575,더불어민주당,이개호,509,무소속,김선우,35,9.0,566,9,0
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,동화면,동화면제1투,808,380,더불어민주당,이개호,306,무소속,김선우,33,9.0,373,7,428
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,동화면,동화면제2투,357,214,더불어민주당,이개호,185,무소속,김선우,9,2.0,207,7,143
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,삼서면,소계,2731,1657,더불어민주당,이개호,1299,무소속,김선우,234,32.0,1619,38,1074
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,삼서면,관내사전투표,939,938,더불어민주당,이개호,736,무소속,김선우,131,18.0,921,17,1
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,삼서면,삼서면투표소,1792,719,더불어민주당,이개호,563,무소속,김선우,103,14.0,698,21,1073
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,삼계면,소계,4593,2916,더불어민주당,이개호,2237,무소속,김선우,428,79.0,2832,84,1677
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,삼계면,관내사전투표,1633,1633,더불어민주당,이개호,1266,무소속,김선우,251,43.0,1596,37,0
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,삼계면,삼계면제1투,1210,554,더불어민주당,이개호,430,무소속,김선우,78,15.0,542,12,656
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,삼계면,삼계면제2투,1200,480,더불어민주당,이개호,332,무소속,김선우,86,13.0,454,26,720
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,삼계면,삼계면제3투,550,249,더불어민주당,이개호,209,무소속,김선우,13,8.0,240,9,301
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,황룡면,소계,3370,2012,더불어민주당,이개호,1736,무소속,김선우,138,46.0,1984,28,1358
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,황룡면,관내사전투표,995,995,더불어민주당,이개호,876,무소속,김선우,57,21.0,984,11,0
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,황룡면,황룡면제1투,831,356,더불어민주당,이개호,312,무소속,김선우,18,11.0,351,5,475
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,황룡면,황룡면제2투,1544,661,더불어민주당,이개호,548,무소속,김선우,63,14.0,649,12,883
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,서삼면,소계,1259,802,더불어민주당,이개호,686,무소속,김선우,64,16.0,786,16,457
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,서삼면,관내사전투표,437,437,더불어민주당,이개호,371,무소속,김선우,35,11.0,428,9,0
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,서삼면,서삼면투표소,822,365,더불어민주당,이개호,315,무소속,김선우,29,5.0,358,7,457
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,북일면,소계,1221,853,더불어민주당,이개호,752,무소속,김선우,40,15.0,832,21,368
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,북일면,관내사전투표,510,510,더불어민주당,이개호,449,무소속,김선우,25,8.0,497,13,0
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,북일면,북일면투표소,711,343,더불어민주당,이개호,303,무소속,김선우,15,7.0,335,8,368
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,북이면,소계,2563,1719,더불어민주당,이개호,1493,무소속,김선우,92,28.0,1675,44,844
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,북이면,관내사전투표,1134,1134,더불어민주당,이개호,995,무소속,김선우,53,19.0,1108,26,0
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,북이면,북이면제1투,690,305,더불어민주당,이개호,257,무소속,김선우,19,4.0,292,13,385
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,북이면,북이면제2투,739,280,더불어민주당,이개호,241,무소속,김선우,20,5.0,275,5,459
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,북하면,소계,1862,1174,더불어민주당,이개호,1030,무소속,김선우,58,22.0,1144,30,688
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,북하면,관내사전투표,778,778,더불어민주당,이개호,700,무소속,김선우,28,10.0,760,18,0
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,북하면,북하면투표소,1084,396,더불어민주당,이개호,330,무소속,김선우,30,12.0,384,12,688
전남 담양군함평군영광군장성군,전남,담양군함평군영광군장성군,잘못 투입·구분된 투표지,잘못 투입·구분된 투표지,0,2,더불어민주당,이개호,1,무소속,김선우,0,0.0,2,0,-2
전남 목포시,전남,목포시,합계,합계,189615,128688,더불어민주당,김원이,62065,민생당,박지원,47528,2554.0,127269,1419,60927
전남 목포시,전남,목포시,거소·선상투표,거소·선상투표,721,685,더불어민주당,김원이,283,민생당,박지원,233,36.0,661,24,36
전남 목포시,전남,목포시,관외사전투표,관외사전투표,9700,9677,더불어민주당,김원이,5048,민생당,박지원,2950,330.0,9540,137,23
전남 목포시,전남,목포시,국외부재자투표,국외부재자투표,283,54,더불어민주당,김원이,37,민생당,박지원,12,2.0,54,0,229
전남 목포시,전남,목포시,국외부재자투표(공관),국외부재자투표(공관),0,1,더불어민주당,김원이,1,민생당,박지원,0,0.0,1,0,-1
전남 목포시,전남,목포시,용당1동,소계,9565,6130,더불어민주당,김원이,3052,민생당,박지원,2294,147.0,6026,104,3435
전남 목포시,전남,목포시,용당1동,관내사전투표,3255,3255,더불어민주당,김원이,1769,민생당,박지원,1126,48.0,3212,43,0
전남 목포시,전남,목포시,용당1동,용당1동제1투,1721,808,더불어민주당,김원이,364,민생당,박지원,319,26.0,790,18,913
전남 목포시,전남,목포시,용당1동,용당1동제2투,1501,602,더불어민주당,김원이,287,민생당,박지원,239,16.0,590,12,899
전남 목포시,전남,목포시,용당1동,용당1동제3투,1485,761,더불어민주당,김원이,331,민생당,박지원,330,19.0,752,9,724
전남 목포시,전남,목포시,용당1동,용당1동제4투,1603,704,더불어민주당,김원이,301,민생당,박지원,280,38.0,682,22,899
전남 목포시,전남,목포시,용당2동,소계,5029,3366,더불어민주당,김원이,1710,민생당,박지원,1261,61.0,3328,38,1663
전남 목포시,전남,목포시,용당2동,관내사전투표,1892,1892,더불어민주당,김원이,1013,민생당,박지원,693,27.0,1878,14,0
전남 목포시,전남,목포시,용당2동,용당2동제1투,1744,817,더불어민주당,김원이,379,민생당,박지원,328,23.0,803,14,927
전남 목포시,전남,목포시,용당2동,용당2동제2투,1393,657,더불어민주당,김원이,318,민생당,박지원,240,11.0,647,10,736
전남 목포시,전남,목포시,연동,소계,4318,2750,더불어민주당,김원이,1386,민생당,박지원,1021,52.0,2695,55,1568
전남 목포시,전남,목포시,연동,관내사전투표,1458,1458,더불어민주당,김원이,764,민생당,박지원,545,22.0,1425,33,0
전남 목포시,전남,목포시,연동,연동제1투,1335,546,더불어민주당,김원이,278,민생당,박지원,189,17.0,535,11,789
전남 목포시,전남,목포시,연동,연동제2투,1525,746,더불어민주당,김원이,344,민생당,박지원,287,13.0,735,11,779
전남 목포시,전남,목포시,산정동,소계,7022,4702,더불어민주당,김원이,2226,민생당,박지원,1810,93.0,4656,46,2320
전남 목포시,전남,목포시,산정동,관내사전투표,2532,2532,더불어민주당,김원이,1290,민생당,박지원,917,40.0,2508,24,0
전남 목포시,전남,목포시,산정동,산정동제1투,2056,898,더불어민주당,김원이,369,민생당,박지원,396,21.0,885,13,1158
전남 목포시,전남,목포시,산정동,산정동제2투,2434,1272,더불어민주당,김원이,567,민생당,박지원,497,32.0,1263,9,1162
전남 목포시,전남,목포시,연산동,소계,6632,4307,더불어민주당,김원이,1941,민생당,박지원,1699,66.0,4276,31,2325
전남 목포시,전남,목포시,연산동,관내사전투표,2132,2132,더불어민주당,김원이,1049,민생당,박지원,817,18.0,2119,13,0
전남 목포시,전남,목포시,연산동,연산동제1투,1725,876,더불어민주당,김원이,354,민생당,박지원,339,14.0,873,3,849
전남 목포시,전남,목포시,연산동,연산동제2투,2775,1299,더불어민주당,김원이,538,민생당,박지원,543,34.0,1284,15,1476
전남 목포시,전남,목포시,원산동,소계,10550,6705,더불어민주당,김원이,3081,민생당,박지원,2553,131.0,6632,73,3845
전남 목포시,전남,목포시,원산동,관내사전투표,3258,3258,더불어민주당,김원이,1624,민생당,박지원,1157,37.0,3226,32,0
전남 목포시,전남,목포시,원산동,원산동제1투,1434,635,더불어민주당,김원이,280,민생당,박지원,258,18.0,630,5,799
전남 목포시,전남,목포시,원산동,원산동제2투,1883,919,더불어민주당,김원이,388,민생당,박지원,357,17.0,909,10,964
전남 목포시,전남,목포시,원산동,원산동제3투,2194,985,더불어민주당,김원이,438,민생당,박지원,393,31.0,968,17,1209
전남 목포시,전남,목포시,원산동,원산동제4투,1781,908,더불어민주당,김원이,351,민생당,박지원,388,28.0,899,9,873
전남 목포시,전남,목포시,대성동,소계,4473,2984,더불어민주당,김원이,1436,민생당,박지원,1147,53.0,2952,32,1489
전남 목포시,전남,목포시,대성동,관내사전투표,1805,1805,더불어민주당,김원이,904,민생당,박지원,673,18.0,1781,24,0
전남 목포시,전남,목포시,대성동,대성동투표소,2668,1179,더불어민주당,김원이,532,민생당,박지원,474,35.0,1171,8,1489
전남 목포시,전남,목포시,목원동,소계,7243,4662,더불어민주당,김원이,2218,민생당,박지원,1814,97.0,4578,84,2581
전남 목포시,전남,목포시,목원동,관내사전투표,2656,2656,더불어민주당,김원이,1326,민생당,박지원,996,48.0,2614,42,0
전남 목포시,전남,목포시,목원동,목원동제1투,1469,712,더불어민주당,김원이,349,민생당,박지원,266,10.0,690,22,757
전남 목포시,전남,목포시,목원동,목원동제2투,1562,656,더불어민주당,김원이,274,민생당,박지원,271,23.0,643,13,906
전남 목포시,전남,목포시,목원동,목원동제3투,1556,638,더불어민주당,김원이,269,민생당,박지원,281,16.0,631,7,918
전남 목포시,전남,목포시,동명동,소계,5022,3288,더불어민주당,김원이,1598,민생당,박지원,1325,43.0,3226,62,1734
전남 목포시,전남,목포시,동명동,관내사전투표,1864,1863,더불어민주당,김원이,931,민생당,박지원,736,21.0,1831,32,1
전남 목포시,전남,목포시,동명동,동명동제1투,1641,723,더불어민주당,김원이,339,민생당,박지원,303,10.0,708,15,918
전남 목포시,전남,목포시,동명동,동명동제2투,1517,702,더불어민주당,김원이,328,민생당,박지원,286,12.0,687,15,815
전남 목포시,전남,목포시,삼학동,소계,5648,3989,더불어민주당,김원이,1964,민생당,박지원,1553,57.0,3959,30,1659
전남 목포시,전남,목포시,삼학동,관내사전투표,2485,2485,더불어민주당,김원이,1281,민생당,박지원,948,25.0,2466,19,0
전남 목포시,전남,목포시,삼학동,삼학동제1투,1740,821,더불어민주당,김원이,370,민생당,박지원,336,17.0,817,4,919
전남 목포시,전남,목포시,삼학동,삼학동제2투,1423,683,더불어민주당,김원이,313,민생당,박지원,269,15.0,676,7,740
